,Rk,Player,Type,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,PlayerID,Name
593,302,Bobby Portis\portibo01,Projected,0.003611111111111111,0.007546296296296297,0.0007407407407407408,0.001990740740740741,0.0010648148148148147,0.0014351851851851852,0.0015277777777777776,0.005,0.0011111111111111111,0.000462962962962963,0.0002314814814814815,0.000925925925925926,0.0013425925925925925,0.009074074074074075,0.48,0.362,0.759,portibo01,Bobby Portis
595,303,Kristaps Porziņģis\porzikr01,Projected,0.003796296296296296,0.008425925925925925,0.0008796296296296296,0.002361111111111111,0.0019444444444444446,0.0024537037037037036,0.000787037037037037,0.003611111111111111,0.0007407407407407408,0.0004166666666666667,0.0011111111111111111,0.000925925925925926,0.0016203703703703703,0.010462962962962964,0.451,0.384,0.801,porzikr01,Kristaps Porziņģis
596,304,Dwight Powell\poweldw01,Projected,0.0025462962962962965,0.004537037037037037,0.0002777777777777778,0.0008796296296296296,0.0013425925925925925,0.001851851851851852,0.00125,0.004212962962962963,0.0008796296296296296,0.0006944444444444445,0.0003703703703703704,0.0005555555555555556,0.0018055555555555555,0.006712962962962963,0.557,0.321,0.734,poweldw01,Dwight Powell
598,305,Norman Powell\powelno01,Projected,0.0025462962962962965,0.0059259259259259265,0.000787037037037037,0.0025,0.000925925925925926,0.0011574074074074073,0.00032407407407407406,0.0020833333333333333,0.0012962962962962963,0.0006018518518518519,0.0002314814814814815,0.000925925925925926,0.0016203703703703703,0.006805555555555555,0.43,0.312,0.802,powelno01,Norman Powell
600,306,Alex Poythress\poythal01,Projected,0.0024537037037037036,0.00537037037037037,0.0006944444444444445,0.001898148148148148,0.000787037037037037,0.0009722222222222223,0.000925925925925926,0.0029629629629629632,0.0009722222222222223,0.000462962962962963,0.0002777777777777778,0.0006481481481481481,0.001712962962962963,0.006342592592592592,0.458,0.356,0.781,poythal01,Alex Poythress
602,307,Taurean Prince\princta02,Projected,0.0027314814814814814,0.00625,0.0010648148148148147,0.002824074074074074,0.0011111111111111111,0.0012962962962962963,0.0003703703703703704,0.002685185185185185,0.001388888888888889,0.0006018518518518519,0.00032407407407407406,0.0012037037037037038,0.0012037037037037038,0.007592592592592592,0.432,0.386,0.833,princta02,Taurean Prince
604,308,Zhou Qi\qizh01,Projected,0.0019444444444444446,0.005231481481481482,0.0005555555555555556,0.0022222222222222222,0.0011574074074074073,0.001574074074074074,0.0007407407407407408,0.0030555555555555553,0.0010648148148148147,0.0004166666666666667,0.0010185185185185186,0.0011111111111111111,0.001574074074074074,0.005601851851851852,0.374,0.244,0.731,qizh01,Zhou Qi
606,309,Ivan Rabb\rabbiv01,Projected,0.002824074074074074,0.005185185185185185,0.0001851851851851852,0.000462962962962963,0.0010185185185185186,0.00125,0.0014814814814814816,0.004722222222222222,0.0012037037037037038,0.0004166666666666667,0.0004166666666666667,0.0010648148148148147,0.0016203703703703703,0.006898148148148148,0.55,0.375,0.804,rabbiv01,Ivan Rabb
608,310,Julius Randle\randlju01,Projected,0.003472222222222222,0.006527777777777777,0.0001388888888888889,0.000462962962962963,0.001990740740740741,0.002777777777777778,0.0012962962962962963,0.005092592592592593,0.001712962962962963,0.0003703703703703704,0.00032407407407407406,0.0014351851851851852,0.0019444444444444446,0.009074074074074075,0.532,0.271,0.727,randlju01,Julius Randle
610,311,Davon Reed\reedda01,Projected,0.0020370370370370373,0.00550925925925926,0.0007407407407407408,0.002361111111111111,0.000787037037037037,0.0011111111111111111,0.0003703703703703704,0.0028703703703703703,0.0012037037037037038,0.0006481481481481481,0.0002314814814814815,0.000787037037037037,0.0012037037037037038,0.005694444444444445,0.374,0.323,0.73,reedda01,Davon Reed
612,312,Josh Richardson\richajo01,Projected,0.0024074074074074076,0.00537037037037037,0.000787037037037037,0.0021296296296296293,0.0007407407407407408,0.0008796296296296296,0.0004166666666666667,0.0018055555555555555,0.0014351851851851852,0.0006944444444444445,0.000462962962962963,0.000787037037037037,0.00125,0.006342592592592592,0.446,0.375,0.822,richajo01,Josh Richardson
614,313,Malachi Richardson\richama01,Projected,0.0020370370370370373,0.005138888888888889,0.0006481481481481481,0.0020833333333333333,0.0010648148148148147,0.0013425925925925925,0.0003703703703703704,0.002175925925925926,0.0009722222222222223,0.0005092592592592593,0.0001388888888888889,0.0006481481481481481,0.0014351851851851852,0.005833333333333334,0.398,0.323,0.782,richama01,Malachi Richardson
616,314,Austin Rivers\riverau01,Projected,0.0027314814814814814,0.00625,0.0010185185185185186,0.002685185185185185,0.000925925925925926,0.001388888888888889,0.0002314814814814815,0.0013425925925925925,0.0018055555555555555,0.0005555555555555556,0.0001388888888888889,0.0008796296296296296,0.0013425925925925925,0.007407407407407408,0.435,0.377,0.671,riverau01,Austin Rivers
618,315,Andre Roberson\roberan03,Projected,0.0015277777777777776,0.003148148148148148,0.0002777777777777778,0.0010185185185185186,0.00032407407407407406,0.0007407407407407408,0.000925925925925926,0.0028703703703703703,0.0006944444444444445,0.0006481481481481481,0.0005555555555555556,0.000462962962962963,0.0014351851851851852,0.003703703703703704,0.492,0.262,0.452,roberan03,Andre Roberson
619,316,Devin Robinson\robinde01,Projected,0.002685185185185185,0.005787037037037037,0.0006944444444444445,0.001851851851851852,0.0010648148148148147,0.001388888888888889,0.0008333333333333334,0.0033333333333333335,0.0015277777777777776,0.0006018518518518519,0.00032407407407407406,0.0008796296296296296,0.0014351851851851852,0.00712962962962963,0.464,0.371,0.774,robinde01,Devin Robinson
621,317,Glenn Robinson III\robingl02,Projected,0.001990740740740741,0.0043055555555555555,0.0006018518518518519,0.001574074074074074,0.0006944444444444445,0.000925925925925926,0.0006481481481481481,0.0025925925925925925,0.000787037037037037,0.0005555555555555556,0.0001851851851851852,0.000462962962962963,0.000787037037037037,0.005231481481481482,0.458,0.397,0.743,robingl02,Glenn Robinson III
623,318,Rajon Rondo\rondora01,Projected,0.0022222222222222222,0.005,0.000462962962962963,0.001388888888888889,0.00032407407407407406,0.0005555555555555556,0.000462962962962963,0.002777777777777778,0.004722222222222222,0.0007407407407407408,9.25925925925926e-05,0.0015277777777777776,0.0012037037037037038,0.005277777777777778,0.444,0.345,0.592,rondora01,Rajon Rondo
625,319,Derrick Rose\rosede01,Projected,0.003472222222222222,0.007638888888888889,0.0002314814814814815,0.0008796296296296296,0.001574074074074074,0.001851851851851852,0.0005092592592592593,0.001898148148148148,0.0020833333333333333,0.0003703703703703704,0.0001388888888888889,0.00125,0.0007407407407407408,0.008703703703703705,0.452,0.263,0.853,rosede01,Derrick Rose
627,320,Terrence Ross\rosste01,Projected,0.0025462962962962965,0.0059722222222222225,0.0010648148148148147,0.0029629629629629632,0.0006481481481481481,0.0008333333333333334,0.0002314814814814815,0.0019444444444444446,0.0008796296296296296,0.0006944444444444445,0.0002777777777777778,0.0006481481481481481,0.0012037037037037038,0.006851851851851852,0.43,0.358,0.79,rosste01,Terrence Ross
629,321,Terry Rozier\roziete01,Projected,0.0024537037037037036,0.0061574074074074074,0.0011111111111111111,0.002916666666666667,0.0008796296296296296,0.0011574074074074073,0.0005555555555555556,0.0030555555555555553,0.001851851851851852,0.0006481481481481481,0.0001388888888888889,0.0006481481481481481,0.0009722222222222223,0.006898148148148148,0.399,0.375,0.779,roziete01,Terry Rozier
631,322,Ricky Rubio\rubiori01,Projected,0.0022222222222222222,0.005416666666666666,0.0006018518518518519,0.0017592592592592592,0.0016666666666666668,0.001898148148148148,0.0003703703703703704,0.0024074074074074076,0.003611111111111111,0.0008796296296296296,9.25925925925926e-05,0.0014351851851851852,0.0014814814814814816,0.006712962962962963,0.413,0.339,0.868,rubiori01,Ricky Rubio
633,323,D'Angelo Russell\russeda01,Projected,0.003472222222222222,0.008194444444444443,0.0012037037037037038,0.0033796296296296296,0.0012962962962962963,0.001712962962962963,0.0003703703703703704,0.0024074074074074076,0.002916666666666667,0.0006481481481481481,0.0001851851851851852,0.0016666666666666668,0.0012037037037037038,0.009444444444444445,0.424,0.349,0.764,russeda01,D'Angelo Russell
635,324,Domantas Sabonis\sabondo01,Projected,0.002824074074074074,0.005740740740740741,0.0002777777777777778,0.000787037037037037,0.00125,0.0016666666666666668,0.0012037037037037038,0.004537037037037037,0.00125,0.0004166666666666667,0.00032407407407407406,0.0011111111111111111,0.0019444444444444446,0.007175925925925926,0.494,0.346,0.749,sabondo01,Domantas Sabonis
637,325,JaKarr Sampson\sampsja02,Projected,0.0022685185185185187,0.004583333333333333,0.00032407407407407406,0.000925925925925926,0.0008333333333333334,0.00125,0.0008333333333333334,0.0033333333333333335,0.000787037037037037,0.0004166666666666667,0.0007407407407407408,0.0006944444444444445,0.001990740740740741,0.005694444444444445,0.495,0.363,0.683,sampsja02,JaKarr Sampson
639,326,Dario Šarić\saricda01,Projected,0.0029629629629629632,0.006620370370370371,0.0010185185185185186,0.002777777777777778,0.0012962962962962963,0.001574074074074074,0.0010185185185185186,0.0038425925925925928,0.0014814814814814816,0.0004166666666666667,0.0001851851851851852,0.0011574074074074073,0.0011574074074074073,0.008287037037037037,0.447,0.376,0.834,saricda01,Dario Šarić
641,327,Tomáš Satoranský\satorto01,Projected,0.001990740740740741,0.003981481481481482,0.000462962962962963,0.0010648148148148147,0.0007407407407407408,0.0009722222222222223,0.0006944444444444445,0.002361111111111111,0.002685185185185185,0.0005555555555555556,0.0001851851851851852,0.0008333333333333334,0.0013425925925925925,0.005185185185185185,0.503,0.422,0.769,satorto01,Tomáš Satoranský
643,328,Dennis Schröder\schrode01,Projected,0.0038425925925925928,0.008611111111111111,0.0006481481481481481,0.0020833333333333333,0.0016666666666666668,0.0019444444444444446,0.00032407407407407406,0.0017592592592592592,0.0033333333333333335,0.0005555555555555556,9.25925925925926e-05,0.0015277777777777776,0.0011111111111111111,0.01,0.447,0.317,0.847,schrode01,Dennis Schröder
645,329,Mike Scott\scottmi01,Projected,0.0030555555555555553,0.0060648148148148145,0.0007407407407407408,0.001990740740740741,0.0006481481481481481,0.000925925925925926,0.0006481481481481481,0.0029629629629629632,0.0010648148148148147,0.00032407407407407406,0.0001388888888888889,0.0008796296296296296,0.0016666666666666668,0.0075,0.503,0.382,0.693,scottmi01,Mike Scott
647,330,Wayne Selden\seldewa01,Projected,0.002685185185185185,0.0060648148148148145,0.0010185185185185186,0.002638888888888889,0.0010648148148148147,0.0014814814814814816,0.0004166666666666667,0.0016203703703703703,0.0015277777777777776,0.000462962962962963,0.0001388888888888889,0.0011574074074074073,0.001388888888888889,0.007546296296296297,0.444,0.391,0.741,seldewa01,Wayne Selden
649,331,Iman Shumpert\shumpim01,Projected,0.001712962962962963,0.004212962962962963,0.0006944444444444445,0.0020370370370370373,0.0006481481481481481,0.0008796296296296296,0.0004166666666666667,0.002175925925925926,0.0010648148148148147,0.0005555555555555556,0.0002314814814814815,0.0007407407407407408,0.0013425925925925925,0.004814814814814815,0.409,0.34,0.774,shumpim01,Iman Shumpert
651,332,Pascal Siakam\siakapa01,Projected,0.0024537037037037036,0.004814814814814815,0.0002777777777777778,0.0011111111111111111,0.0005555555555555556,0.0008796296296296296,0.0008796296296296296,0.003611111111111111,0.0013425925925925925,0.0006018518518518519,0.0005092592592592593,0.0006944444444444445,0.0016666666666666668,0.005787037037037037,0.511,0.242,0.655,siakapa01,Pascal Siakam
653,333,Ben Simmons\simmobe01,Projected,0.0033796296296296296,0.0061111111111111106,4.62962962962963e-05,0.0001851851851851852,0.0012037037037037038,0.0020370370370370373,0.0008796296296296296,0.004074074074074075,0.003981481481481482,0.0008333333333333334,0.0004166666666666667,0.0016203703703703703,0.00125,0.007962962962962963,0.552,0.245,0.58,simmobe01,Ben Simmons
655,334,Jonathon Simmons\simmojo02,Projected,0.002685185185185185,0.00587962962962963,0.0005092592592592593,0.001574074074074074,0.0014351851851851852,0.001851851851851852,0.000462962962962963,0.001990740740740741,0.0014351851851851852,0.0005092592592592593,0.0001851851851851852,0.0011111111111111111,0.0015277777777777776,0.007314814814814815,0.457,0.332,0.763,simmojo02,Jonathon Simmons
657,335,Kobi Simmons\simmoko01,Projected,0.0022685185185185187,0.005092592592592593,0.0003703703703703704,0.0012037037037037038,0.000787037037037037,0.0008333333333333334,0.0004166666666666667,0.001712962962962963,0.0017592592592592592,0.0005092592592592593,0.0001851851851851852,0.0010648148148148147,0.0014814814814814816,0.005694444444444445,0.446,0.322,0.917,simmoko01,Kobi Simmons
659,336,Marcus Smart\smartma01,Projected,0.001990740740740741,0.005277777777777778,0.0007407407407407408,0.0024074074074074076,0.0012037037037037038,0.001574074074074074,0.0005092592592592593,0.0021296296296296293,0.0025462962962962965,0.000787037037037037,0.0002314814814814815,0.0011574074074074073,0.001388888888888889,0.00587962962962963,0.375,0.3,0.776,smartma01,Marcus Smart
661,337,Dennis Smith Jr.\smithde03,Projected,0.0033333333333333335,0.008101851851851851,0.0008796296296296296,0.002685185185185185,0.0011111111111111111,0.001574074074074074,0.0004166666666666667,0.0022222222222222222,0.0028703703703703703,0.0006018518518518519,0.0001851851851851852,0.0014814814814814816,0.0012037037037037038,0.008657407407407407,0.412,0.327,0.711,smithde03,Dennis Smith Jr.
663,338,Ish Smith\smithis01,Projected,0.0030092592592592593,0.006527777777777777,0.00032407407407407406,0.000925925925925926,0.0006944444444444445,0.0009722222222222223,0.0002314814814814815,0.001990740740740741,0.0031018518518518517,0.0005555555555555556,0.0001851851851851852,0.0009722222222222223,0.0011111111111111111,0.007037037037037037,0.461,0.323,0.702,smithis01,Ish Smith
665,339,Tony Snell\snellto01,Projected,0.0016666666666666668,0.00375,0.000925925925925926,0.0022685185185185187,0.0003703703703703704,0.000462962962962963,0.0001388888888888889,0.0015277777777777776,0.000787037037037037,0.0003703703703703704,0.0001851851851851852,0.0003703703703703704,0.0009722222222222223,0.004583333333333333,0.441,0.402,0.801,snellto01,Tony Snell
667,340,Nik Stauskas\stausni01,Projected,0.001990740740740741,0.004953703703703703,0.0010648148148148147,0.002824074074074074,0.0008796296296296296,0.0011111111111111111,0.0001851851851851852,0.0019444444444444446,0.001388888888888889,0.0003703703703703704,0.0002314814814814815,0.000925925925925926,0.0010185185185185186,0.0059259259259259265,0.404,0.376,0.788,stausni01,Nik Stauskas
669,341,Lance Stephenson\stephla01,Projected,0.0027314814814814814,0.00625,0.0005555555555555556,0.001898148148148148,0.000787037037037037,0.0011574074074074073,0.0005092592592592593,0.003564814814814815,0.0020833333333333333,0.0004166666666666667,0.0001388888888888889,0.0011574074074074073,0.001574074074074074,0.006759259259259259,0.436,0.299,0.682,stephla01,Lance Stephenson
671,342,Edmond Sumner\sumneed01,Projected,0.0028703703703703703,0.0059722222222222225,0.0007407407407407408,0.001990740740740741,0.0011574074074074073,0.0014814814814814816,0.0006944444444444445,0.003148148148148148,0.0016203703703703703,0.0005555555555555556,0.00032407407407407406,0.0009722222222222223,0.0014351851851851852,0.007592592592592592,0.479,0.371,0.774,sumneed01,Edmond Sumner
673,343,Caleb Swanigan\swanica01,Projected,0.0024537037037037036,0.005555555555555556,0.0004166666666666667,0.0012962962962962963,0.0011111111111111111,0.001574074074074074,0.0010648148148148147,0.004027777777777778,0.0014351851851851852,0.0005092592592592593,0.00032407407407407406,0.00125,0.0023148148148148147,0.006481481481481481,0.444,0.306,0.724,swanica01,Caleb Swanigan
675,344,Jayson Tatum\tatumja01,Projected,0.002777777777777778,0.005694444444444445,0.0007407407407407408,0.0016666666666666668,0.0014814814814814816,0.0017592592592592592,0.0003703703703703704,0.0028703703703703703,0.0009722222222222223,0.0006018518518518519,0.0004166666666666667,0.000787037037037037,0.0011574074074074073,0.007824074074074074,0.49,0.444,0.831,tatumja01,Jayson Tatum
677,345,Jeff Teague\teaguje01,Projected,0.0025925925925925925,0.00587962962962963,0.0006018518518518519,0.0016666666666666668,0.0017592592592592592,0.0020370370370370373,0.0002314814814814815,0.0017592592592592592,0.003611111111111111,0.0006944444444444445,0.0001851851851851852,0.0013425925925925925,0.0011574074074074073,0.007546296296296297,0.443,0.366,0.851,teaguje01,Jeff Teague
679,346,Garrett Temple\templga01,Projected,0.0019444444444444446,0.004675925925925925,0.0008333333333333334,0.0022222222222222222,0.0006481481481481481,0.0008333333333333334,0.0002777777777777778,0.001712962962962963,0.001388888888888889,0.0006481481481481481,0.0002777777777777778,0.000787037037037037,0.0014351851851851852,0.005416666666666666,0.416,0.377,0.763,templga01,Garrett Temple
681,347,Miloš Teodosić\teodomi01,Projected,0.0022685185185185187,0.00537037037037037,0.0012037037037037038,0.0032407407407407406,0.0006481481481481481,0.000787037037037037,0.0002777777777777778,0.001990740740740741,0.0028703703703703703,0.0003703703703703704,9.25925925925926e-05,0.001388888888888889,0.0015277777777777776,0.006388888888888889,0.422,0.375,0.827,teodomi01,Miloš Teodosić
683,348,Daniel Theis\theisda01,Projected,0.0023148148148148147,0.0044444444444444444,0.0003703703703703704,0.0011574074074074073,0.0011111111111111111,0.0014351851851851852,0.0014814814814814816,0.004629629629629629,0.0011111111111111111,0.0005555555555555556,0.000787037037037037,0.0009722222222222223,0.0025462962962962965,0.0061574074074074074,0.528,0.327,0.759,theisda01,Daniel Theis
685,349,Isaiah Thomas\thomais02,Projected,0.00375,0.008749999999999999,0.0012962962962962963,0.0036574074074074074,0.0030555555555555553,0.0033796296296296296,0.00032407407407407406,0.0014351851851851852,0.0028703703703703703,0.0004166666666666667,9.25925925925926e-05,0.0014814814814814816,0.0011111111111111111,0.011851851851851853,0.43,0.348,0.895,thomais02,Isaiah Thomas
687,350,Lance Thomas\thomala01,Projected,0.0015277777777777776,0.0038425925925925928,0.0006018518518518519,0.0015277777777777776,0.0006944444444444445,0.0008333333333333334,0.0005555555555555556,0.0022222222222222222,0.0006481481481481481,0.0003703703703703704,0.0001388888888888889,0.0005555555555555556,0.001574074074074074,0.004398148148148148,0.4,0.406,0.827,thomala01,Lance Thomas
689,351,Klay Thompson\thompkl01,Projected,0.003888888888888889,0.008101851851851851,0.001574074074074074,0.0036574074074074074,0.0008333333333333334,0.0009722222222222223,0.0002777777777777778,0.001898148148148148,0.0011574074074074073,0.0003703703703703704,0.0002314814814814815,0.0008333333333333334,0.0008333333333333334,0.010138888888888888,0.479,0.428,0.844,thompkl01,Klay Thompson
691,352,Tristan Thompson\thomptr01,Projected,0.001990740740740741,0.003472222222222222,4.62962962962963e-05,0.0001388888888888889,0.000787037037037037,0.0014351851851851852,0.0019444444444444446,0.005185185185185185,0.0006018518518518519,0.0002777777777777778,0.0004166666666666667,0.0005092592592592593,0.0014351851851851852,0.004814814814814815,0.57,0.329,0.552,thomptr01,Tristan Thompson
693,353,Sindarius Thornwell\thornsi01,Projected,0.0016203703703703703,0.0036574074074074074,0.0003703703703703704,0.0010185185185185186,0.0008796296296296296,0.0012962962962962963,0.0005092592592592593,0.002175925925925926,0.0010648148148148147,0.0006944444444444445,0.0003703703703703704,0.000787037037037037,0.001712962962962963,0.004537037037037037,0.443,0.38,0.691,thornsi01,Sindarius Thornwell
695,354,Anthony Tolliver\tollian01,Projected,0.001990740740740741,0.004398148148148148,0.0012962962962962963,0.003148148148148148,0.0008796296296296296,0.0011111111111111111,0.0005092592592592593,0.0024537037037037036,0.0008796296296296296,0.00032407407407407406,0.0002314814814814815,0.0006018518518518519,0.0013425925925925925,0.0061111111111111106,0.448,0.412,0.773,tollian01,Anthony Tolliver
697,355,Karl-Anthony Towns\townska01,Projected,0.003935185185185185,0.007175925925925926,0.0006018518518518519,0.0014814814814814816,0.0019444444444444446,0.0022685185185185187,0.0014351851851851852,0.005694444444444445,0.0012037037037037038,0.0003703703703703704,0.0006481481481481481,0.0009722222222222223,0.0014814814814814816,0.010462962962962964,0.551,0.409,0.85,townska01,Karl-Anthony Towns
699,356,P.J. Tucker\tuckepj01,Projected,0.001388888888888889,0.0035185185185185185,0.0006944444444444445,0.0019444444444444446,0.000462962962962963,0.0006018518518518519,0.000787037037037037,0.0033333333333333335,0.0006944444444444445,0.0006481481481481481,0.0001851851851851852,0.0005555555555555556,0.0014814814814814816,0.003935185185185185,0.399,0.36,0.741,tuckepj01,P.J. Tucker
701,357,Myles Turner\turnemy01,Projected,0.002916666666666667,0.005787037037037037,0.0004166666666666667,0.0011111111111111111,0.0015277777777777776,0.001898148148148148,0.0008796296296296296,0.003888888888888889,0.000787037037037037,0.0004166666666666667,0.0010648148148148147,0.000787037037037037,0.0016666666666666668,0.0077314814814814815,0.503,0.364,0.794,turnemy01,Myles Turner
703,358,Ekpe Udoh\udohek01,Projected,0.0014814814814814816,0.0030555555555555553,0.0001388888888888889,0.0003703703703703704,0.000925925925925926,0.0012037037037037038,0.00125,0.0030555555555555553,0.0011574074074074073,0.0008333333333333334,0.0012962962962962963,0.0005092592592592593,0.0020370370370370373,0.003981481481481482,0.484,0.343,0.751,udohek01,Ekpe Udoh
705,359,Tyler Ulis\ulisty01,Projected,0.002361111111111111,0.005787037037037037,0.0004166666666666667,0.0014351851851851852,0.0008796296296296296,0.0010648148148148147,0.0002777777777777778,0.0014814814814814816,0.003148148148148148,0.0006944444444444445,9.25925925925926e-05,0.0012037037037037038,0.0011574074074074073,0.0060648148148148145,0.412,0.299,0.818,ulisty01,Tyler Ulis
707,360,Jonas Valančiūnas\valanjo01,Projected,0.0035185185185185185,0.0062037037037037035,0.0001851851851851852,0.0005092592592592593,0.001574074074074074,0.0019444444444444446,0.0017592592592592592,0.0061111111111111106,0.0006944444444444445,0.0002777777777777778,0.0006018518518518519,0.0010185185185185186,0.0017592592592592592,0.008749999999999999,0.563,0.4,0.804,valanjo01,Jonas Valančiūnas
709,361,Denzel Valentine\valende01,Projected,0.0023148148148148147,0.005601851851851852,0.0011574074074074073,0.0029629629629629632,0.00032407407407407406,0.000462962962962963,0.0003703703703703704,0.0030555555555555553,0.0018055555555555555,0.0005092592592592593,9.25925925925926e-05,0.000787037037037037,0.0014351851851851852,0.0061574074074074074,0.416,0.384,0.756,valende01,Denzel Valentine
710,362,Fred VanVleet\vanvlfr01,Projected,0.0025925925925925925,0.0059722222222222225,0.0011111111111111111,0.002685185185185185,0.0009722222222222223,0.0011574074074074073,0.00032407407407407406,0.002175925925925926,0.0025462962962962965,0.0007407407407407408,0.0002314814814814815,0.0008333333333333334,0.0014351851851851852,0.007222222222222222,0.43,0.417,0.827,vanvlfr01,Fred VanVleet
712,363,Noah Vonleh\vonleno01,Projected,0.0019444444444444446,0.004212962962962963,0.0002777777777777778,0.000925925925925926,0.000787037037037037,0.0011574074074074073,0.0014351851851851852,0.005324074074074074,0.0006481481481481481,0.0004166666666666667,0.00032407407407407406,0.0006944444444444445,0.0016203703703703703,0.005,0.464,0.322,0.661,vonleno01,Noah Vonleh
714,364,Nikola Vučević\vucevni01,Projected,0.0038425925925925928,0.008101851851851851,0.0004166666666666667,0.0013425925925925925,0.0008333333333333334,0.0011111111111111111,0.0011574074074074073,0.005277777777777778,0.0017592592592592592,0.0005555555555555556,0.0006018518518518519,0.0010185185185185186,0.001388888888888889,0.008935185185185185,0.476,0.315,0.752,vucevni01,Nikola Vučević
716,365,Dion Waiters\waitedi01,Projected,0.0029629629629629632,0.007175925925925926,0.000925925925925926,0.002638888888888889,0.0009722222222222223,0.0013425925925925925,0.0002314814814814815,0.001712962962962963,0.001990740740740741,0.0005092592592592593,0.0001851851851851852,0.0011574074074074073,0.0011574074074074073,0.007777777777777778,0.413,0.346,0.705,waitedi01,Dion Waiters
718,366,Kemba Walker\walkeke02,Projected,0.003611111111111111,0.008287037037037037,0.0013425925925925925,0.0035185185185185185,0.0020833333333333333,0.0024074074074074076,0.0002314814814814815,0.001712962962962963,0.002638888888888889,0.0005555555555555556,0.0001388888888888889,0.0010648148148148147,0.0006481481481481481,0.010648148148148148,0.435,0.387,0.856,walkeke02,Kemba Walker
720,367,John Wall\walljo01,Projected,0.0035185185185185185,0.008055555555555555,0.0006481481481481481,0.0018055555555555555,0.0021296296296296293,0.002777777777777778,0.00032407407407407406,0.0019444444444444446,0.004583333333333333,0.000787037037037037,0.0004166666666666667,0.001851851851851852,0.000925925925925926,0.009768518518518518,0.435,0.352,0.768,walljo01,John Wall
722,368,Tyrone Wallace\wallaty01,Projected,0.0022685185185185187,0.005,0.0002777777777777778,0.0009722222222222223,0.0012037037037037038,0.0015277777777777776,0.000462962962962963,0.0022685185185185187,0.0014351851851851852,0.0005555555555555556,0.0002777777777777778,0.0008796296296296296,0.001574074074074074,0.0060648148148148145,0.456,0.294,0.785,wallaty01,Tyrone Wallace
724,369,Derrick Walton\waltode01,Projected,0.001898148148148148,0.0044907407407407405,0.000787037037037037,0.0019444444444444446,0.000925925925925926,0.0011111111111111111,0.000462962962962963,0.0025,0.0017592592592592592,0.0006481481481481481,0.00032407407407407406,0.0006018518518518519,0.0010648148148148147,0.005555555555555556,0.428,0.394,0.839,waltode01,Derrick Walton
725,370,T.J. Warren\warretj01,Projected,0.003796296296296296,0.007592592592592592,0.0002314814814814815,0.000787037037037037,0.0012962962962962963,0.001712962962962963,0.0009722222222222223,0.002685185185185185,0.0006944444444444445,0.0005555555555555556,0.00032407407407407406,0.0006018518518518519,0.00125,0.009166666666666667,0.502,0.268,0.763,warretj01,T.J. Warren
727,371,Russell Westbrook\westbru01,Projected,0.004398148148148148,0.01,0.0007407407407407408,0.002361111111111111,0.002916666666666667,0.003703703703703704,0.0008333333333333334,0.004583333333333333,0.004675925925925925,0.0008333333333333334,0.0001388888888888889,0.0022685185185185187,0.0011574074074074073,0.012407407407407407,0.439,0.317,0.784,westbru01,Russell Westbrook
729,372,Derrick White\whitede01,Projected,0.0024074074074074076,0.005046296296296296,0.0008333333333333334,0.0018055555555555555,0.001388888888888889,0.001898148148148148,0.0006481481481481481,0.0031018518518518517,0.001388888888888889,0.0005092592592592593,0.0003703703703703704,0.0008333333333333334,0.0011574074074074073,0.007037037037037037,0.477,0.47,0.735,whitede01,Derrick White
731,373,Okaro White\whiteok01,Projected,0.0017592592592592592,0.004074074074074075,0.0006018518518518519,0.0016203703703703703,0.0008333333333333334,0.0010185185185185186,0.000787037037037037,0.0028703703703703703,0.0009722222222222223,0.0004166666666666667,0.00032407407407407406,0.0006944444444444445,0.001574074074074074,0.004953703703703703,0.43,0.361,0.814,whiteok01,Okaro White
733,374,Hassan Whiteside\whiteha01,Projected,0.003611111111111111,0.006574074074074073,4.62962962962963e-05,9.25925925925926e-05,0.0015277777777777776,0.0022685185185185187,0.0019444444444444446,0.007083333333333334,0.0005555555555555556,0.0004166666666666667,0.0011574074074074073,0.0010648148148148147,0.0015277777777777776,0.008749999999999999,0.548,0.418,0.667,whiteha01,Hassan Whiteside
735,375,Andrew Wiggins\wiggian01,Projected,0.003472222222222222,0.007638888888888889,0.0006018518518518519,0.001712962962962963,0.0016203703703703703,0.0022685185185185187,0.0005092592592592593,0.001990740740740741,0.0009722222222222223,0.0005092592592592593,0.0002777777777777778,0.0008796296296296296,0.000925925925925926,0.009166666666666667,0.455,0.347,0.716,wiggian01,Andrew Wiggins
737,376,Alan Williams\willial03,Projected,0.002916666666666667,0.0059259259259259265,0.0001851851851851852,0.0005555555555555556,0.0015277777777777776,0.0023148148148148147,0.0016666666666666668,0.005694444444444445,0.0010185185185185186,0.0006944444444444445,0.0006018518518518519,0.0009722222222222223,0.0025,0.007546296296296297,0.492,0.353,0.661,willial03,Alan Williams
739,377,C.J. Williams\willicj01,Projected,0.002175925925925926,0.004907407407407407,0.0005555555555555556,0.001851851851851852,0.000462962962962963,0.0006018518518518519,0.0003703703703703704,0.0016203703703703703,0.0011111111111111111,0.0006944444444444445,0.00032407407407407406,0.0005555555555555556,0.0014814814814814816,0.00537037037037037,0.446,0.299,0.791,willicj01,C.J. Williams
